,CHORRILLOS,ACOBAMBA,MINA COLQUI,PUCRO,TINGO,SHEQUE,LA QUISHA,CARAMPOMA,MILLOC,LA PIRHUA,BELLAVISTA,CASAPALCA,RIO BLANCO,AUTISHA,SAN JOSE DE PARAC,TAMBORAQUE,MATUCANA,SANTA EULALIA,CANCHACALLA,CHAUTE,LIMATAMBO,CHOSICA,CHOSICA,LA CANTUTA, ANA,SANTA CLARA,RIMAC,SAN MARCOS,VON HUMBOLDT,CAMPO DE MARTE,MODELO CAMPO DE MARTE,HIPOLITO UNANUE,LAS PALMAS,LINCE,TICLIO
X272.5,14.2784786224365,2.01384162902832,0.493157267570496,-0.618224620819092,4.02840232849121,4.02840232849121,4.02840232849121,4.87468194961548,-0.618224620819092,2.34354281425476,1.12469816207886,1.12469816207886,4.57431077957153,8.96040630340576,4.97905111312866,6.42741441726685,9.42613124847412,15.1419076919556,11.6859512329102,13.6634216308594,15.4917068481445,14.9394016265869,14.9394016265869,14.9394016265869,14.4330377578735,14.173900604248,15.4917068481445,15.4917068481445,14.4438238143921,15.4917068481445,15.4917068481445,15.4917068481445,14.2784786224365,15.4917068481445,1.12469816207886
X273.5,15.0367479324341,2.99212193489075,1.84096109867096,1.04489648342133,4.89407110214233,4.89407110214233,4.89407110214233,5.82565832138062,1.04489648342133,3.27668619155884,2.44683170318604,2.44683170318604,5.42950773239136,9.71877765655518,5.52292585372925,7.0095272064209,9.82252883911133,15.8437900543213,12.1392068862915,14.137993812561,16.4565372467041,15.6551866531372,15.6551866531372,15.6551866531372,15.3510847091675,15.2498979568481,16.4565372467041,16.4565372467041,15.498610496521,16.4565372467041,16.4565372467041,16.4565372467041,15.0367479324341,16.4565372467041,2.44683170318604
X274.5,16.8941173553467,3.89684820175171,2.70551013946533,1.87030351161957,5.79561805725098,5.79561805725098,5.79561805725098,6.50867128372192,1.87030351161957,4.44306564331055,3.42809700965881,3.42809700965881,6.39983797073364,10.1237564086914,6.68487024307251,8.01110744476318,10.2535648345947,17.179256439209,13.0207548141479,15.2389545440674,17.8234691619873,17.1519184112549,17.1519184112549,17.1519184112549,16.7500991821289,16.3038177490234,17.8234691619873,17.8234691619873,17.0162162780762,17.8234691619873,17.8234691619873,17.8234691619873,16.8941173553467,17.8234691619873,3.42809700965881
X275.5,19.7894115447998,4.81714010238647,3.6445939540863,2.47420883178711,6.67831325531006,6.67831325531006,6.67831325531006,7.43325901031494,2.47420883178711,5.21612882614136,4.06419658660889,4.06419658660889,6.82988500595093,11.2904281616211,7.52790641784668,8.64691352844238,11.1633443832397,18.8801612854004,14.0237617492676,16.3158073425293,21.20849609375,19.1613788604736,19.1613788604736,19.1613788604736,18.8603076934814,18.8147163391113,21.20849609375,21.20849609375,19.9709186553955,21.20849609375,21.20849609375,21.20849609375,19.7894115447998,21.20849609375,4.06419658660889
X276.5,20.5325393676758,5.82128381729126,4.53791904449463,3.53197407722473,7.56172943115234,7.56172943115234,7.56172943115234,8.45573425292969,3.53197407722473,5.85336256027222,4.73354005813599,4.73354005813599,7.14887189865112,12.1789932250977,7.8295259475708,8.88466262817383,11.5112962722778,19.8198413848877,14.7767143249512,17.179386138916,22.2770195007324,20.3024425506592,20.3024425506592,20.3024425506592,20.8856468200684,20.9969577789307,22.2770195007324,22.2770195007324,21.7808132171631,22.2770195007324,22.2770195007324,22.2770195007324,20.5325393676758,22.2770195007324,4.73354005813599
X277.5,20.9422206878662,5.57937240600586,3.97126126289368,2.71854710578918,7.35369777679443,7.35369777679443,7.35369777679443,8.43923854827881,2.71854710578918,5.54261779785156,4.54636192321777,4.54636192321777,7.50084400177002,11.5832433700562,8.14525127410889,9.21476554870605,11.5504207611084,18.8258743286133,13.9958114624023,16.0252876281738,22.5171203613281,19.9711303710938,19.9711303710938,19.9711303710938,20.9176483154297,21.1643657684326,22.5171203613281,22.5171203613281,22.1533203125,22.5171203613281,22.5171203613281,22.5171203613281,20.9422206878662,22.5171203613281,4.54636192321777
X278.5,21.6377906799316,6.41641187667847,4.8923659324646,3.4999053478241,8.18417072296143,8.18417072296143,8.18417072296143,8.92119979858398,3.4999053478241,6.31118822097778,5.246497631073,5.246497631073,8.23594951629639,12.0356483459473,8.88103580474854,10.0346937179565,12.4598064422607,19.1829738616943,14.5485019683838,16.373233795166,23.4548587799072,20.4683055877686,20.4683055877686,20.4683055877686,21.4203948974609,21.6520538330078,23.4548587799072,23.4548587799072,22.6435298919678,23.4548587799072,23.4548587799072,23.4548587799072,21.6377906799316,23.4548587799072,5.246497631073
X279.5,21.3309516906738,5.05573701858521,3.71337556838989,2.59266948699951,6.33033657073975,6.33033657073975,6.33033657073975,7.63295888900757,2.59266948699951,4.49750757217407,3.28395438194275,3.28395438194275,6.10200071334839,11.263822555542,6.45498085021973,7.87267446517944,11.0524234771729,19.290641784668,13.3318462371826,16.1340179443359,22.6112022399902,20.3025093078613,20.3025093078613,20.3025093078613,20.8807411193848,21.0372943878174,22.6112022399902,22.6112022399902,21.5503005981445,22.6112022399902,22.6112022399902,22.6112022399902,21.3309516906738,22.6112022399902,3.28395438194275
X280.5,20.6149044036865,3.41683220863342,1.95100545883179,1.23756647109985,4.91948127746582,4.91948127746582,4.91948127746582,6.68912363052368,1.23756647109985,2.75239205360413,1.45431649684906,1.45431649684906,4.57292318344116,11.3424234390259,4.77234125137329,6.58697700500488,10.3630046844482,19.4886798858643,13.2986249923706,16.5729999542236,21.5650539398193,20.0768337249756,20.0768337249756,20.0768337249756,19.4495582580566,18.9681568145752,21.5650539398193,21.5650539398193,20.3098316192627,21.5650539398193,21.5650539398193,21.5650539398193,20.6149044036865,21.5650539398193,1.45431649684906
X281.5,15.609356880188,2.31276202201843,0.883270084857941,0.358691394329071,3.53538775444031,3.53538775444031,3.53538775444031,5.57105302810669,0.358691394329071,1.0010632276535,0.177772104740143,0.177772104740143,3.12978410720825,10.0603494644165,2.65291309356689,4.5159478187561,8.39406585693359,15.7854299545288,10.8866605758667,13.4063663482666,16.8455924987793,16.1821670532227,16.1821670532227,16.1821670532227,15.5743370056152,15.0294580459595,16.8455924987793,16.8455924987793,15.3080186843872,16.8455924987793,16.8455924987793,16.8455924987793,15.609356880188,16.8455924987793,0.177772104740143
X282.5,15.8052196502686,1.35368132591248,-0.281435549259186,-1.22194921970367,3.25775170326233,3.25775170326233,3.25775170326233,4.69352245330811,-1.22194921970367,0.718593776226044,-0.245631515979767,-0.245631515979767,3.31621193885803,9.30475521087646,3.30899405479431,5.34920644760132,9.21449184417725,16.1048564910889,11.4263668060303,13.8997421264648,17.5384197235107,16.2900772094727,16.2900772094727,16.2900772094727,15.8438806533813,15.4846849441528,17.5384197235107,17.5384197235107,15.8596248626709,17.5384197235107,17.5384197235107,17.5384197235107,15.8052196502686,17.5384197235107,-0.245631515979767
X283.5,15.2078104019165,1.90522968769073,0.440673917531967,-0.525952517986298,3.54378747940063,3.54378747940063,3.54378747940063,4.86281967163086,-0.525952517986298,1.2504266500473,0.531546950340271,0.531546950340271,3.79332852363586,9.02230167388916,3.61078763008118,5.52149629592896,9.03479290008545,15.2330904006958,10.9933795928955,13.207010269165,16.4948120117188,15.4280424118042,15.4280424118042,15.4280424118042,15.0628747940063,14.7483549118042,16.4948120117188,16.4948120117188,15.2725553512573,16.4948120117188,16.4948120117188,16.4948120117188,15.2078104019165,16.4948120117188,0.531546950340271
X284.5,14.2878313064575,2.20044231414795,0.672912240028381,-0.42300271987915,4.17832040786743,4.17832040786743,4.17832040786743,5.08492088317871,-0.42300271987915,2.28382897377014,1.37343645095825,1.37343645095825,4.86962127685547,8.86282539367676,4.97552347183228,6.62762403488159,9.34788036346436,14.8822946548462,11.4439582824707,13.3940258026123,15.5635671615601,14.7464485168457,14.7464485168457,14.7464485168457,14.3289241790771,14.0726003646851,15.5635671615601,15.5635671615601,14.6572856903076,15.5635671615601,15.5635671615601,15.5635671615601,14.2878313064575,15.5635671615601,1.37343645095825
X285.5,14.4430236816406,2.44407439231873,1.27536618709564,0.45196458697319,4.41219806671143,4.41219806671143,4.41219806671143,5.29342842102051,0.45196458697319,2.87461566925049,1.84919333457947,1.84919333457947,4.71531343460083,9.09250450134277,5.14734077453613,6.46896553039551,9.24970245361328,15.3563261032104,11.469367980957,13.5493240356445,15.9568634033203,15.1826934814453,15.1826934814453,15.1826934814453,14.8860664367676,14.7790613174438,15.9568634033203,15.9568634033203,15.030234336853,15.9568634033203,15.9568634033203,15.9568634033203,14.4430236816406,15.9568634033203,1.84919333457947
X286.5,15.9278974533081,2.55770683288574,1.16712045669556,0.19140362739563,4.7282829284668,4.7282829284668,4.7282829284668,5.55351114273071,0.19140362739563,3.12953853607178,1.9821583032608,1.9821583032608,5.333411693573,9.44804763793945,5.70773124694824,7.22756195068359,9.66960525512695,16.2378921508789,12.2489938735962,14.3519887924194,16.9728355407715,16.0900993347168,16.0900993347168,16.0900993347168,15.5408639907837,15.0121479034424,16.9728355407715,16.9728355407715,15.8698806762695,16.9728355407715,16.9728355407715,16.9728355407715,15.9278974533081,16.9728355407715,1.9821583032608
X287.5,17.5900726318359,4.24085092544556,3.18339538574219,2.13986802101135,5.95801973342896,5.95801973342896,5.95801973342896,6.63723850250244,2.13986802101135,4.57022285461426,3.63819599151611,3.63819599151611,6.24511623382568,10.1641321182251,6.73097705841064,7.81112480163574,10.1587285995483,17.2313117980957,12.851655960083,14.9136934280396,18.9633827209473,17.5111083984375,17.5111083984375,17.5111083984375,17.221996307373,17.1880836486816,18.9633827209473,18.9633827209473,17.9930877685547,18.9633827209473,18.9633827209473,18.9633827209473,17.5900726318359,18.9633827209473,3.63819599151611
X288.5,18.2940883636475,4.19831132888794,3.01345086097717,2.12505102157593,5.83600664138794,5.83600664138794,5.83600664138794,6.74297523498535,2.12505102157593,4.04483795166016,3.36891531944275,3.36891531944275,5.82174396514893,10.0469961166382,6.01324462890625,7.26797008514404,9.64827442169189,17.1153049468994,12.4142351150513,14.6538496017456,19.6008243560791,17.5188827514648,17.5188827514648,17.5188827514648,17.9669857025146,18.0732021331787,19.6008243560791,19.6008243560791,18.7397155761719,19.6008243560791,19.6008243560791,19.6008243560791,18.2940883636475,19.6008243560791,3.36891531944275
X289.5,18.9430198669434,5.02105808258057,3.57481122016907,2.47311067581177,6.64014005661011,6.64014005661011,6.64014005661011,7.68772220611572,2.47311067581177,4.86029386520386,4.19378662109375,4.19378662109375,7.09307956695557,10.6509790420532,7.28429412841797,8.49565887451172,10.6802291870117,17.0109596252441,12.807804107666,14.5803909301758,20.2402992248535,17.9632320404053,17.9632320404053,17.9632320404053,18.7237205505371,18.9202404022217,20.2402992248535,20.2402992248535,19.71022605896,20.2402992248535,20.2402992248535,20.2402992248535,18.9430198669434,20.2402992248535,4.19378662109375
X290.5,17.8670520782471,5.1843638420105,3.88238167762756,2.71297383308411,6.74664783477783,6.74664783477783,6.74664783477783,7.41146087646484,2.71297383308411,5.04313230514526,4.29330158233643,4.29330158233643,7.06607484817505,10.1492567062378,7.32661294937134,8.49493789672852,10.6568460464478,16.7914428710938,12.5299825668335,14.3172311782837,19.5962524414062,17.8063087463379,17.8063087463379,17.8063087463379,18.4952201843262,18.6513614654541,19.5962524414062,19.5962524414062,19.1608848571777,19.5962524414062,19.5962524414062,19.5962524414062,17.8670520782471,19.5962524414062,4.29330158233643
X291.5,16.7230243682861,4.20424127578735,2.94961285591125,1.94718611240387,5.398512840271,5.398512840271,5.398512840271,6.68138694763184,1.94718611240387,3.44945001602173,2.72462582588196,2.72462582588196,5.54106569290161,9.91577911376953,5.36500978469849,7.0044527053833,9.84581565856934,16.6132507324219,11.7365312576294,14.0534057617188,17.9962348937988,17.280647277832,17.280647277832,17.280647277832,17.4911327362061,17.5753440856934,17.9962348937988,17.9962348937988,17.2269554138184,17.9962348937988,17.9962348937988,17.9962348937988,16.7230243682861,17.9962348937988,2.72462582588196
X292.5,15.4514675140381,2.08674764633179,0.808009505271912,0.207182794809341,3.43848276138306,3.43848276138306,3.43848276138306,5.01046466827393,0.207182794809341,1.37868130207062,0.519629657268524,0.519629657268524,3.49078917503357,9.22659587860107,3.26260232925415,5.06551456451416,8.54098987579346,15.5977058410645,10.8410787582397,13.3144502639771,15.9884643554688,15.9742546081543,15.9742546081543,15.9742546081543,15.1565256118774,14.7279167175293,15.9884643554688,15.9884643554688,14.8139724731445,15.9884643554688,15.9884643554688,15.9884643554688,15.4514675140381,15.9884643554688,0.519629657268524
X293.5,14.556453704834,2.25005292892456,0.923058271408081,0.450447678565979,3.41456031799316,3.41456031799316,3.41456031799316,5.31267261505127,0.450447678565979,1.05148696899414,0.283082097768784,0.283082097768784,3.05129528045654,9.5134744644165,2.60391688346863,4.34344959259033,7.9951958656311,14.8724594116211,10.2914628982544,12.6529903411865,15.7459869384766,15.2215061187744,15.2215061187744,15.2215061187744,14.6200857162476,14.0914812088013,15.7459869384766,15.7459869384766,14.3215923309326,15.7459869384766,15.7459869384766,15.7459869384766,14.556453704834,15.7459869384766,0.283082097768784
X294.5,13.4437484741211,-0.0110889635980129,-1.55261790752411,-2.43651866912842,1.80497062206268,1.80497062206268,1.80497062206268,3.14306831359863,-2.43651866912842,-0.568111419677734,-1.52191686630249,-1.52191686630249,1.83791983127594,7.54397106170654,1.8769565820694,3.77506184577942,7.47855949401855,13.953031539917,9.56155109405518,11.895432472229,15.1519403457642,14.0924282073975,14.0924282073975,14.0924282073975,13.6257352828979,13.2717838287354,15.1519403457642,15.1519403457642,13.5805473327637,15.1519403457642,15.1519403457642,15.1519403457642,13.4437484741211,15.1519403457642,-1.52191686630249
X295.5,13.1120805740356,0.276185721158981,-1.15404009819031,-2.11269903182983,1.90560245513916,1.90560245513916,1.90560245513916,3.12671375274658,-2.11269903182983,-0.203177466988564,-1.1404287815094,-1.1404287815094,1.93790137767792,7.26170969009399,2.06795644760132,3.74644684791565,7.28565740585327,13.4906911849976,9.21504402160645,11.479076385498,14.5171871185303,13.6602163314819,13.6602163314819,13.6602163314819,13.2588138580322,12.9225263595581,14.5171871185303,14.5171871185303,13.3683242797852,14.5171871185303,14.5171871185303,14.5171871185303,13.1120805740356,14.5171871185303,-1.1404287815094
X296.5,13.1254796981812,0.815345585346222,-0.822777688503265,-2.00770568847656,2.96815609931946,2.96815609931946,2.96815609931946,3.89570569992065,-2.00770568847656,1.01217496395111,-0.0853833332657814,-0.0853833332657814,3.58731150627136,7.84667444229126,3.90491509437561,5.56455659866333,8.43208503723145,14.0825500488281,10.5202836990356,12.559136390686,14.5481834411621,13.8652477264404,13.8652477264404,13.8652477264404,13.3350524902344,13.0542135238647,14.5481834411621,14.5481834411621,13.6065702438354,14.5481834411621,14.5481834411621,14.5481834411621,13.1254796981812,14.5481834411621,-0.0853833332657814
