,CHORRILLOS,ACOBAMBA,MINA COLQUI,PUCRO,TINGO,SHEQUE,LA QUISHA,CARAMPOMA,MILLOC,LA PIRHUA,BELLAVISTA,CASAPALCA,RIO BLANCO,AUTISHA,SAN JOSE DE PARAC,TAMBORAQUE,MATUCANA,SANTA EULALIA,CANCHACALLA,CHAUTE,LIMATAMBO,CHOSICA,CHOSICA,LA CANTUTA, ANA,SANTA CLARA,RIMAC,SAN MARCOS,VON HUMBOLDT,CAMPO DE MARTE,MODELO CAMPO DE MARTE,HIPOLITO UNANUE,LAS PALMAS,LINCE,TICLIO
X278.5,24.1559343338013,11.4879634380341,10.163126707077,8.69189727306366,13.1255393028259,13.1255393028259,13.1255393028259,13.7595596313477,8.69189727306366,11.0578200817108,9.92649674415588,9.92649674415588,12.7992281913757,16.7007484436035,13.149854183197,14.4212279319763,16.4842624664307,23.7525691986084,18.5809078216553,21.0101356506348,26.1845827102661,24.7260236740112,24.7260236740112,24.7260236740112,25.7401838302612,26.5904150009155,26.1845827102661,26.1845827102661,26.699010848999,26.1845827102661,26.1845827102661,26.1845827102661,24.1559343338013,26.1845827102661,9.92649674415588
X279.5,23.2177143096924,10.8886358737946,9.61110329627991,8.2574200630188,12.4424386024475,12.4424386024475,12.4424386024475,13.3046720027924,8.2574200630188,10.4706251621246,9.46043336391449,9.46043336391449,12.5686175823212,16.8474674224854,12.6198577880859,14.0116851329803,16.690185546875,23.7173156738281,18.2753458023071,21.2169532775879,25.1890344619751,24.4118242263794,24.4118242263794,24.4118242263794,25.0733785629272,25.8302812576294,25.1890344619751,25.1890344619751,25.5672950744629,25.1890344619751,25.1890344619751,25.1890344619751,23.2177143096924,25.1890344619751,9.46043336391449
X280.5,22.4692058563232,10.2604714632034,8.77080655097961,7.66214632987976,11.6499538421631,11.6499538421631,11.6499538421631,12.6458971500397,7.66214632987976,9.58227264881134,8.64419001340866,8.64419001340866,11.6394860744476,16.5388684272766,11.9530251026154,13.219931602478,16.3190565109253,23.2673826217651,17.8617243766785,21.2713708877563,23.8823404312134,23.5946550369263,23.5946550369263,23.5946550369263,23.5332565307617,23.747784614563,23.8823404312134,23.8823404312134,24.1170520782471,23.8823404312134,23.8823404312134,23.8823404312134,22.4692058563232,23.8823404312134,8.64419001340866
X281.5,16.898823261261,9.36400163173676,7.77563706040382,6.64246663451195,10.7040885686874,10.7040885686874,10.7040885686874,11.6482679843903,6.64246663451195,8.61117213964462,7.60196521878242,7.60196521878242,10.7124397754669,15.0880513191223,10.8992629051208,12.1627352237701,15.1297235488892,19.4417538642883,16.1196827888489,18.4066562652588,18.3183469772339,19.2661914825439,19.2661914825439,19.2661914825439,18.7273464202881,18.516800403595,18.3183469772339,18.3183469772339,17.9990019798279,18.3183469772339,18.3183469772339,18.3183469772339,16.898823261261,18.3183469772339,7.60196521878242
X282.5,18.0341005325317,9.02547442913055,7.26436349749565,5.87608069181442,10.4986220598221,10.4986220598221,10.4986220598221,11.2422480583191,5.87608069181442,8.22283515334129,7.23292478919029,7.23292478919029,10.6728125810623,14.8099303245544,10.9900168180466,12.5123536586761,15.6555113792419,19.9911041259766,16.41579246521,18.8478841781616,19.6254901885986,19.7147645950317,19.7147645950317,19.7147645950317,19.1912999153137,18.881956577301,19.6254901885986,19.6254901885986,18.9015197753906,19.6254901885986,19.6254901885986,19.6254901885986,18.0341005325317,19.6254901885986,7.23292478919029
X283.5,17.2880301475525,9.26086622476578,7.60099224746227,6.16834869980812,10.7076714038849,10.7076714038849,10.7076714038849,11.3519048690796,6.16834869980812,8.55189341306686,7.61875742673874,7.61875742673874,10.9982734918594,14.560293674469,11.187110543251,12.7177546024323,15.4568428993225,19.1501517295837,16.1746702194214,18.2005701065063,18.4744081497192,18.9118456840515,18.9118456840515,18.9118456840515,18.3990540504456,18.1678824424744,18.4744081497192,18.4744081497192,18.0496373176575,18.4744081497192,18.4744081497192,18.4744081497192,17.2880301475525,18.4744081497192,7.61875742673874
X284.5,15.6495909690857,9.19196748733521,7.26880103349686,5.62678790092468,10.790863275528,10.790863275528,10.790863275528,11.41858959198,5.62678790092468,8.35116732120514,7.31625962257385,7.31625962257385,10.9824981689453,14.693489074707,11.2110846042633,12.9218146800995,15.5797924995422,19.2117218971252,16.3056917190552,18.3509531021118,17.5598397254944,18.938328742981,18.938328742981,18.938328742981,18.4426279067993,18.3152890205383,17.5598397254944,17.5598397254944,17.6750688552856,17.5598397254944,17.5598397254944,17.5598397254944,15.6495909690857,17.5598397254944,7.31625962257385
X285.5,16.610671043396,9.49143970012665,7.81356114149094,6.42419730126858,11.1642899513245,11.1642899513245,11.1642899513245,11.9848546981812,6.42419730126858,8.8432092666626,7.89838492870331,7.89838492870331,11.1736986637115,15.2456655502319,11.3363561630249,13.1210718154907,15.6111316680908,19.7425007820129,16.6544961929321,18.679859161377,18.2898941040039,19.5381345748901,19.5381345748901,19.5381345748901,19.2953424453735,19.4030766487122,18.2898941040039,18.2898941040039,18.6188578605652,18.2898941040039,18.2898941040039,18.2898941040039,16.610671043396,18.2898941040039,7.89838492870331
X286.5,17.9451375007629,9.3380880355835,7.76125025749207,6.52501118183136,11.0770044326782,11.0770044326782,11.0770044326782,11.9991066455841,6.52501118183136,8.92690086364746,8.10799914598465,8.10799914598465,11.3660056591034,15.371618270874,11.2681570053101,13.2940835952759,15.5320167541504,20.4498777389526,17.1991410255432,19.2764420509338,19.5520210266113,20.2234363555908,20.2234363555908,20.2234363555908,19.9614901542664,19.9584083557129,19.5520210266113,19.5520210266113,19.7200622558594,19.5520210266113,19.5520210266113,19.5520210266113,17.9451375007629,19.5520210266113,8.10799914598465
X287.5,19.5810213088989,9.31140446662903,7.85027456283569,6.57739698886871,10.9241325855255,10.9241325855255,10.9241325855255,11.9798331260681,6.57739698886871,8.81943607330322,8.13913345336914,8.13913345336914,11.1075415611267,15.5058417320251,10.9436850547791,12.7082204818726,14.7374272346497,21.1065473556519,17.2485761642456,19.4667553901672,21.4905796051025,21.1690082550049,21.1690082550049,21.1690082550049,21.2449131011963,21.6283750534058,21.4905796051025,21.4905796051025,21.51194190979,21.4905796051025,21.4905796051025,21.4905796051025,19.5810213088989,21.4905796051025,8.13913345336914
X288.5,20.6723737716675,8.72194600105286,7.34930670261383,6.0462110042572,10.2737181186676,10.2737181186676,10.2737181186676,11.2333364486694,6.0462110042572,8.09078502655029,7.2953108549118,7.2953108549118,9.87588691711426,14.7438817024231,9.87685394287109,11.4697794914246,13.5099291801453,20.9420881271362,16.4425044059753,19.031539440155,22.587926864624,21.2424659729004,21.2424659729004,21.2424659729004,21.9750862121582,22.6134777069092,22.587926864624,22.587926864624,22.6708536148071,22.587926864624,22.587926864624,22.587926864624,20.6723737716675,22.587926864624,7.2953108549118
X289.5,21.2951164245605,9.27591896057129,7.84848177433014,6.44227910041809,10.8733017444611,10.8733017444611,10.8733017444611,11.7771859169006,6.44227910041809,8.7767436504364,7.93130874633789,7.93130874633789,10.788435459137,14.8853640556335,10.9119324684143,12.2924375534058,14.2310943603516,20.9518413543701,16.4035902023315,18.7001504898071,23.2553691864014,21.7248420715332,21.7248420715332,21.7248420715332,22.7643938064575,23.5650634765625,23.2553691864014,23.2553691864014,23.585976600647,23.2553691864014,23.2553691864014,23.2553691864014,21.2951164245605,23.2553691864014,7.93130874633789
X290.5,20.6681442260742,9.77958226203918,8.54412853717804,7.14516413211823,11.3526873588562,11.3526873588562,11.3526873588562,11.9453783035278,7.14516413211823,9.33112788200378,8.30677795410156,8.30677795410156,11.108580827713,14.6738038063049,11.3030512332916,12.5987787246704,14.4908185005188,21.475887298584,16.5236611366272,18.92120885849,22.8128461837769,22.2969636917114,22.2969636917114,22.2969636917114,23.1774873733521,24.0251350402832,22.8128461837769,22.8128461837769,23.7557201385498,22.8128461837769,22.8128461837769,22.8128461837769,20.6681442260742,22.8128461837769,8.30677795410156
X291.5,19.1460208892822,9.29027342796326,8.08231317996979,6.76965075731277,10.8129677772522,10.8129677772522,10.8129677772522,11.560302734375,6.76965075731277,8.90670084953308,7.97914087772369,7.97914087772369,10.8587639331818,14.5794763565063,10.9888727664948,12.2945504188538,14.4542503356934,21.1910524368286,16.2432427406311,19.025824546814,21.039909362793,21.6874284744263,21.6874284744263,21.6874284744263,22.1473207473755,22.8946971893311,21.039909362793,21.039909362793,21.8763065338135,21.039909362793,21.039909362793,21.039909362793,19.1460208892822,21.039909362793,7.97914087772369
X292.5,17.3313627243042,8.56650471687317,7.19788759946823,6.15923400223255,9.89636445045471,9.89636445045471,9.89636445045471,10.7791295051575,6.15923400223255,7.95754820108414,7.18702420592308,7.18702420592308,10.1362828016281,14.42928647995,10.2437374591827,11.5136036872864,14.4050011634827,19.8891067504883,15.6055302619934,18.3661541938782,18.69593334198,20.0530490875244,20.0530490875244,20.0530490875244,19.7850298881531,20.0144691467285,18.69593334198,18.69593334198,19.2836942672729,18.69593334198,18.69593334198,18.69593334198,17.3313627243042,18.69593334198,7.18702420592308
X293.5,16.1950492858887,8.52805113792419,6.97981870174408,5.8688662648201,9.85531806945801,9.85531806945801,9.85531806945801,10.7338910102844,5.8688662648201,7.81281042098999,6.86568550765514,6.86568550765514,9.89814901351929,13.9525752067566,10.0813535451889,11.3100180625916,14.1117250919342,18.3629884719849,14.9138398170471,17.2770071029663,17.6374950408936,18.1875219345093,18.1875219345093,18.1875219345093,17.6860318183899,17.4895033836365,17.6374950408936,17.6374950408936,17.2756071090698,17.6374950408936,17.6374950408936,17.6374950408936,16.1950492858887,17.6374950408936,6.86568550765514
X294.5,15.5586977005005,7.34947318024933,5.65407425165176,4.29815435409546,8.77601188421249,8.77601188421249,8.77601188421249,9.42088794708252,4.29815435409546,6.67339420318604,5.60164761543274,5.60164761543274,8.86266976594925,12.8107504844666,9.33846646547318,10.6869541406631,13.6989784240723,17.7285575866699,14.3177123069763,16.6773104667664,16.933825969696,17.3773174285889,17.3773174285889,17.3773174285889,16.7629923820496,16.4493751525879,16.933825969696,16.933825969696,16.2897787094116,16.933825969696,16.933825969696,16.933825969696,15.5586977005005,16.933825969696,5.60164761543274
X295.5,15.3212084770203,7.80608688294888,6.15738880634308,4.70674967765808,9.25664377212524,9.25664377212524,9.25664377212524,9.80099725723267,4.70674967765808,7.24834965914488,6.11095988750458,6.11095988750458,9.36016696691513,12.9839460849762,9.84113764762878,11.1722241640091,13.894593000412,17.8818736076355,14.6287479400635,16.8188886642456,16.6925783157349,17.6576046943665,17.6576046943665,17.6576046943665,17.1364507675171,16.8887162208557,16.6925783157349,16.6925783157349,16.5448484420776,16.6925783157349,16.6925783157349,16.6925783157349,15.3212084770203,16.6925783157349,6.11095988750458
X296.5,14.8963618278503,8.38952484726906,6.46908858418465,4.83659362792969,10.0545650720596,10.0545650720596,10.0545650720596,10.6781842708588,4.83659362792969,7.67516726255417,6.55467275902629,6.55467275902629,10.2097457647324,13.924947977066,10.559587597847,12.2175419330597,14.838939666748,18.8096551895142,15.6988129615784,17.9071536064148,16.8403301239014,18.4632730484009,18.4632730484009,18.4632730484009,17.9026975631714,17.7565407752991,16.8403301239014,16.8403301239014,17.0970873832703,16.8403301239014,16.8403301239014,16.8403301239014,14.8963618278503,16.8403301239014,6.55467275902629
X297.5,16.3928637504578,9.77678418159485,8.08761322498322,6.68522047996521,11.3886849880219,11.3886849880219,11.3886849880219,12.1903691291809,6.68522047996521,8.98391163349152,8.16518783569336,8.16518783569336,11.4023156166077,15.1872267723083,11.474258184433,13.3083584308624,15.5905313491821,19.6601576805115,16.5569043159485,18.5924830436707,18.0281581878662,19.4727969169617,19.4727969169617,19.4727969169617,19.2416987419128,19.3573870658875,18.0281581878662,18.0281581878662,18.4860091209412,18.0281581878662,18.0281581878662,18.0281581878662,16.3928637504578,18.0281581878662,8.16518783569336
